n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
3,3,3,0,2,0.5,1224,-0.1397,0.7243,30.5556,-58.6031,-58.0088,5390.6357,10.7521,-1.968,0.1455,2.4128,0.6235,1.6340,0,1069,38.3182,5.3775
3,3,3,0,3,0,1162,-0.1442,0.7247,29.1738,-57.7501,-57.2939,5260.9271,11.5116,-1.773,0.1480,2.3304,0.5920,1.7212,0,1155,38.3182,5.3775
3,3,3,0,3,0.5,1162,-0.1442,0.7247,29.1738,-57.7501,-57.2939,5260.9271,11.5116,-1.773,0.1480,2.3304,0.5920,1.7212,0,1155,38.3182,5.3775
3,3,3,0.1,1.5,0,1239,-0.1560,0.6957,32.2841,-63.0316,-62.3715,5130.5670,10.5122,-2.433,0.1410,2.4937,0.6312,1.6142,0,920,38.3182,5.3775
3,3,3,0.1,1.5,0.5,1239,-0.1560,0.6957,32.2841,-63.0316,-62.3715,5130.5670,10.5122,-2.433,0.1410,2.4937,0.6312,1.6142,0,920,38.3182,5.3775
3,3,3,0.1,2,0,1182,-0.1469,0.7146,30.7107,-59.2600,-58.5703,5065.8660,10.9892,-2.009,0.1429,2.4569,0.6021,1.6074,0,1001,38.3182,5.3775
3,3,3,0.1,2,0.5,1182,-0.1469,0.7146,30.7107,-59.2600,-58.5703,5065.8660,10.9892,-2.009,0.1429,2.4569,0.6021,1.6074,0,1001,38.3182,5.3775
3,3,3,0.1,3,0,1126,-0.1473,0.7269,28.9520,-57.7165,-56.9592,5077.6397,11.7445,-1.769,0.1453,2.3663,0.5736,1.6874,0,1079,38.3182,5.3775
3,3,3,0.1,3,0.5,1126,-0.1473,0.7269,28.9520,-57.7165,-56.9592,5077.6397,11.7445,-1.769,0.1453,2.3663,0.5736,1.6874,0,1079,38.3182,5.3775
3,5,1.5,0,1.5,0,2591,-0.2340,0.6621,35.2760,-94.0289,-93.9582,9459.0206,11.5870,-4.523,0.2498,1.4578,1.3199,11.1540,0,1415,36.2026,9.3428
3,5,1.5,0,1.5,0.5,2591,-0.2340,0.6621,35.2760,-94.0289,-93.9582,9459.0206,11.5870,-4.523,0.2498,1.4578,1.3199,11.1540,0,1415,36.2026,9.3428
3,5,1.5,0,2,0,2492,-0.2104,0.7350,31.6212,-91.1869,-91.0365,11319.8830,12.4259,-3.42,0.2527,1.4396,1.2695,11.4366,0,1550,36.2026,9.3428
3,5,1.5,0,2,0.5,2492,-0.2104,0.7350,31.6212,-91.1869,-91.0365,11319.8830,12.4259,-3.42,0.2527,1.4396,1.2695,11.4366,0,1550,36.2026,9.3428
3,5,1.5,0,3,0,2354,-0.2155,0.7537,28.2073,-90.2002,-89.9365,11448.0027,14.0315,-2.867,0.2557,1.4097,1.1992,11.8522,0,1765,36.2026,9.3428
3,5,1.5,0,3,0.5,2354,-0.2155,0.7537,28.2073,-90.2002,-89.9365,11448.0027,14.0315,-2.867,0.2557,1.4097,1.1992,11.8522,0,1765,36.2026,9.3428
3,5,1.5,0.1,1.5,0,2476,-0.2278,0.6786,35.5412,-92.8140,-92.7080,9583.5820,11.6377,-4.212,0.2443,1.4873,1.2613,10.2585,0,1313,36.2026,9.3428
3,5,1.5,0.1,1.5,0.5,2476,-0.2278,0.6786,35.5412,-92.8140,-92.7080,9583.5820,11.6377,-4.212,0.2443,1.4873,1.2613,10.2585,0,1313,36.2026,9.3428
3,5,1.5,0.1,2,0,2380,-0.2167,0.7228,31.3445,-90.9121,-90.7097,10345.2152,12.6312,-3.393,0.2468,1.4669,1.2124,10.4622,0,1459,36.2026,9.3428
3,5,1.5,0.1,2,0.5,2380,-0.2167,0.7228,31.3445,-90.9121,-90.7097,10345.2152,12.6312,-3.393,0.2468,1.4669,1.2124,10.4622,0,1459,36.2026,9.3428
3,5,1.5,0.1,3,0,2239,-0.2111,0.7536,28.0929,-88.6410,-88.2926,10866.4357,14.2423,-2.688,0.2504,1.4310,1.1406,10.8977,0,1669,36.2026,9.3428
3,5,1.5,0.1,3,0.5,2239,-0.2111,0.7536,28.0929,-88.6410,-88.2926,10866.4357,14.2423,-2.688,0.2504,1.4310,1.1406,10.8977,0,1669,36.2026,9.3428
3,5,2,0,1.5,0,2051,-0.2216,0.6652,33.2521,-88.4293,-88.2631,8364.1828,11.1489,-3.998,0.2134,1.6934,1.0448,6.6309,0,1270,37.8458,8.3265
3,5,2,0,1.5,0.5,2051,-0.2216,0.6652,33.2521,-88.4293,-88.2631,8364.1828,11.1489,-3.998,0.2134,1.6934,1.0448,6.6309,0,1270,37.8458,8.3265
3,5,2,0,2,0,1963,-0.1986,0.7203,30.7692,-84.0903,-83.8847,9131.2084,12.0453,-3.062,0.2157,1.6697,1.0000,6.7244,0,1412,37.8458,8.3265
3,5,2,0,2,0.5,1963,-0.1986,0.7203,30.7692,-84.0903,-83.8847,9131.2084,12.0453,-3.062,0.2157,1.6697,1.0000,6.7244,0,1412,37.8458,8.3265
3,5,2,0,3,0,1874,-0.1836,0.7612,28.6553,-80.5687,-80.2202,10017.9636,13.3312,-2.384,0.2174,1.6519,0.9547,6.8837,0,1559,37.8458,8.3265
3,5,2,0,3,0.5,1874,-0.1836,0.7612,28.6553,-80.5687,-80.2202,10017.9636,13.3312,-2.384,0.2174,1.6519,0.9547,6.8837,0,1559,37.8458,8.3265
3,5,2,0.1,1.5,0,1972,-0.2137,0.6780,33.8235,-86.5805,-86.3083,8271.0433,11.3320,-3.698,0.2082,1.7288,1.0046,5.7809,0,1171,37.8458,8.3265
3,5,2,0.1,1.5,0.5,1972,-0.2137,0.6780,33.8235,-86.5805,-86.3083,8271.0433,11.3320,-3.698,0.2082,1.7288,1.0046,5.7809,0,1171,37.8458,8.3265
3,5,2,0.1,2,0,1880,-0.1910,0.7327,31.2766,-81.7676,-81.4796,9028.7668,12.1239,-2.832,0.2103,1.7063,0.9577,5.7979,0,1306,37.8458,8.3265
3,5,2,0.1,2,0.5,1880,-0.1910,0.7327,31.2766,-81.7676,-81.4796,9028.7668,12.1239,-2.832,0.2103,1.7063,0.9577,5.7979,0,1306,37.8458,8.3265
3,5,2,0.1,3,0,1787,-0.1811,0.7717,28.9312,-78.9412,-78.3017,9913.9454,13.6575,-2.259,0.2119,1.6872,0.9103,5.9317,0,1471,37.8458,8.3265
3,5,2,0.1,3,0.5,1787,-0.1811,0.7717,28.9312,-78.9412,-78.3017,9913.9454,13.6575,-2.259,0.2119,1.6872,0.9103,5.9317,0,1471,37.8458,8.3265
3,5,3,0,1.5,0,1263,-0.1661,0.6878,31.6706,-63.4043,-63.3221,5235.8372,9.9884,-2.495,0.1519,2.4218,0.6434,1.6627,0,939,39.0048,5.1029
3,5,3,0,1.5,0.5,1263,-0.1661,0.6878,31.6706,-63.4043,-63.3221,5235.8372,9.9884,-2.495,0.1519,2.4218,0.6434,1.6627,0,939,39.0048,5.1029
3,5,3,0,2,0,1207,-0.1555,0.7115,29.9917,-59.4517,-59.1505,5214.3347,10.5421,-2.043,0.1549,2.3804,0.6149,1.7399,0,1020,39.0048,5.1029
3,5,3,0,2,0.5,1207,-0.1555,0.7115,29.9917,-59.4517,-59.1505,5214.3347,10.5421,-2.043,0.1549,2.3804,0.6149,1.7399,0,1020,39.0048,5.1029
3,5,3,0,3,0,1146,-0.1650,0.7049,28.6213,-59.9649,-59.6237,5065.7728,11.3384,-1.936,0.1576,2.2962,0.5838,1.8325,0,1112,39.0048,5.1029
3,5,3,0,3,0.5,1146,-0.1650,0.7049,28.6213,-59.9649,-59.6237,5065.7728,11.3384,-1.936,0.1576,2.2962,0.5838,1.8325,0,1112,39.0048,5.1029
3,5,3,0.1,1.5,0,1218,-0.1690,0.6903,31.9376,-62.9146,-62.6222,5067.1027,10.2569,-2.469,0.1494,2.4639,0.6205,1.6420,0,880,39.0048,5.1029
3,5,3,0.1,1.5,0.5,1218,-0.1690,0.6903,31.9376,-62.9146,-62.6222,5067.1027,10.2569,-2.469,0.1494,2.4639,0.6205,1.6420,0,880,39.0048,5.1029
3,5,3,0.1,2,0,1163,-0.1571,0.7149,30.2666,-58.4543,-58.1391,5033.8699,10.9787,-1.992,0.1523,2.4286,0.5925,1.7197,0,967,39.0048,5.1029
3,5,3,0.1,2,0.5,1163,-0.1571,0.7149,30.2666,-58.4543,-58.1391,5033.8699,10.9787,-1.992,0.1523,2.4286,0.5925,1.7197,0,967,39.0048,5.1029
3,5,3,0.1,3,0,1105,-0.1615,0.7213,28.5973,-58.0053,-57.4376,5013.7209,11.7128,-1.829,0.1550,2.3347,0.5629,1.8100,0,1053,39.0048,5.1029
3,5,3,0.1,3,0.5,1105,-0.1615,0.7213,28.5973,-58.0053,-57.4376,5013.7209,11.7128,-1.829,0.1550,2.3347,0.5629,1.8100,0,1053,39.0048,5.1029
3,8,1.5,0,1.5,0,2429,-0.2867,0.5849,33.2235,-96.1028,-96.0194,7415.3212,10.6620,-5.349,0.2521,1.4230,1.2374,11.4039,0,1277,38.8712,6.3403
3,8,1.5,0,1.5,0.5,2429,-0.2867,0.5849,33.2235,-96.1028,-96.0194,7415.3212,10.6620,-5.349,0.2521,1.4230,1.2374,11.4039,0,1277,38.8712,6.3403
3,8,1.5,0,2,0,2341,-0.2840,0.6356,29.1756,-95.4195,-95.2827,8068.8101,11.5660,-4.474,0.2543,1.4058,1.1926,11.5762,0,1396,38.8712,6.3403
3,8,1.5,0,2,0.5,2341,-0.2840,0.6356,29.1756,-95.4195,-95.2827,8068.8101,11.5660,-4.474,0.2543,1.4058,1.1926,11.5762,0,1396,38.8712,6.3403
3,8,1.5,0,3,0,2232,-0.2882,0.6488,26.2097,-94.8735,-94.6741,7949.1821,12.9728,-3.845,0.2578,1.3854,1.1370,11.9176,0,1575,38.8712,6.3403
3,8,1.5,0,3,0.5,2232,-0.2882,0.6488,26.2097,-94.8735,-94.6741,7949.1821,12.9728,-3.845,0.2578,1.3854,1.1370,11.9176,0,1575,38.8712,6.3403
3,8,1.5,0.1,1.5,0,2328,-0.2767,0.6173,33.2904,-95.0714,-94.9516,7929.5435,10.7903,-4.938,0.2469,1.4479,1.1859,10.5670,0,1183,38.8712,6.3403
3,8,1.5,0.1,1.5,0.5,2328,-0.2767,0.6173,33.2904,-95.0714,-94.9516,7929.5435,10.7903,-4.938,0.2469,1.4479,1.1859,10.5670,0,1183,38.8712,6.3403
3,8,1.5,0.1,2,0,2241,-0.2842,0.6375,28.8264,-94.9954,-94.7514,7890.2409,11.8845,-4.374,0.2484,1.4329,1.1416,10.7095,0,1316,38.8712,6.3403
3,8,1.5,0.1,2,0.5,2241,-0.2842,0.6375,28.8264,-94.9954,-94.7514,7890.2409,11.8845,-4.374,0.2484,1.4329,1.1416,10.7095,0,1316,38.8712,6.3403
3,8,1.5,0.1,3,0,2124,-0.2839,0.6610,25.9887,-94.0361,-93.6923,7987.5896,13.3802,-3.636,0.2528,1.4060,1.0820,11.0640,0,1506,38.8712,6.3403
3,8,1.5,0.1,3,0.5,2124,-0.2839,0.6610,25.9887,-94.0361,-93.6923,7987.5896,13.3802,-3.636,0.2528,1.4060,1.0820,11.0640,0,1506,38.8712,6.3403
3,8,2,0,1.5,0,1949,-0.2485,0.6042,31.9138,-90.1277,-89.8463,6923.0085,10.5186,-4.399,0.2137,1.6721,0.9929,6.5162,0,1164,39.5277,6.1620
3,8,2,0,1.5,0.5,1949,-0.2485,0.6042,31.9138,-90.1277,-89.8463,6923.0085,10.5186,-4.399,0.2137,1.6721,0.9929,6.5162,0,1164,39.5277,6.1620
3,8,2,0,2,0,1865,-0.2341,0.6512,29.3834,-87.5653,-87.2093,7320.6282,11.3994,-3.621,0.2152,1.6573,0.9501,6.6488,0,1288,39.5277,6.1620
3,8,2,0,2,0.5,1865,-0.2341,0.6512,29.3834,-87.5653,-87.2093,7320.6282,11.3994,-3.621,0.2152,1.6573,0.9501,6.6488,0,1288,39.5277,6.1620
3,8,2,0,3,0,1785,-0.2258,0.6809,27.4510,-85.6462,-85.0885,7677.3825,12.5354,-2.946,0.2187,1.6360,0.9093,6.8908,0,1413,39.5277,6.1620
3,8,2,0,3,0.5,1785,-0.2258,0.6809,27.4510,-85.6462,-85.0885,7677.3825,12.5354,-2.946,0.2187,1.6360,0.9093,6.8908,0,1413,39.5277,6.1620
3,8,2,0.1,1.5,0,1870,-0.2388,0.6302,32.4064,-88.4243,-87.9281,7117.2941,10.7447,-4.07,0.2087,1.6971,0.9526,5.4545,0,1084,39.5277,6.1620
3,8,2,0.1,1.5,0.5,1870,-0.2388,0.6302,32.4064,-88.4243,-87.9281,7117.2941,10.7447,-4.07,0.2087,1.6971,0.9526,5.4545,0,1084,39.5277,6.1620
3,8,2,0.1,2,0,1788,-0.2252,0.6709,29.8098,-85.6035,-85.0772,7407.7872,11.6134,-3.367,0.2099,1.6863,0.9109,5.5369,0,1202,39.5277,6.1620
3,8,2,0.1,2,0.5,1788,-0.2252,0.6709,29.8098,-85.6035,-85.0772,7407.7872,11.6134,-3.367,0.2099,1.6863,0.9109,5.5369,0,1202,39.5277,6.1620
3,8,2,0.1,3,0,1701,-0.2231,0.6948,27.8072,-84.0072,-83.3835,7677.1308,12.8691,-2.795,0.2137,1.6594,0.8665,5.7613,0,1341,39.5277,6.1620
3,8,2,0.1,3,0.5,1701,-0.2231,0.6948,27.8072,-84.0072,-83.3835,7677.1308,12.8691,-2.795,0.2137,1.6594,0.8665,5.7613,0,1341,39.5277,6.1620
3,8,3,0,1.5,0,1220,-0.1842,0.6496,30.2459,-66.3971,-65.9899,4827.2279,10.0426,-2.736,0.1552,2.3616,0.6215,1.8852,0,924,40.4846,4.8176
3,8,3,0,1.5,0.5,1220,-0.1842,0.6496,30.2459,-66.3971,-65.9899,4827.2279,10.0426,-2.736,0.1552,2.3616,0.6215,1.8852,0,924,40.4846,4.8176
3,8,3,0,2,0,1166,-0.1788,0.6612,28.4734,-63.8602,-63.2158,4674.0768,10.4257,-2.347,0.1573,2.3234,0.5940,1.8868,0,996,40.4846,4.8176
3,8,3,0,2,0.5,1166,-0.1788,0.6612,28.4734,-63.8602,-63.2158,4674.0768,10.4257,-2.347,0.1573,2.3234,0.5940,1.8868,0,996,40.4846,4.8176
3,8,3,0,3,0,1103,-0.1887,0.6564,27.1985,-63.9907,-63.1286,4560.4494,11.1684,-2.196,0.1607,2.2285,0.5619,1.9946,0,1076,40.4846,4.8176
3,8,3,0,3,0.5,1103,-0.1887,0.6564,27.1985,-63.9907,-63.1286,4560.4494,11.1684,-2.196,0.1607,2.2285,0.5619,1.9946,0,1076,40.4846,4.8176
3,8,3,0.1,1.5,0,1179,-0.1870,0.6513,30.6192,-66.2130,-65.2921,4637.6956,10.0646,-2.722,0.1526,2.4033,0.6006,1.8660,0,850,40.4846,4.8176
3,8,3,0.1,1.5,0.5,1179,-0.1870,0.6513,30.6192,-66.2130,-65.2921,4637.6956,10.0646,-2.722,0.1526,2.4033,0.6006,1.8660,0,850,40.4846,4.8176
3,8,3,0.1,2,0,1125,-0.1819,0.6633,28.8889,-63.4561,-62.5104,4498.0915,10.5834,-2.319,0.1545,2.3668,0.5731,1.8667,0,929,40.4846,4.8176
3,8,3,0.1,2,0.5,1125,-0.1819,0.6633,28.8889,-63.4561,-62.5104,4498.0915,10.5834,-2.319,0.1545,2.3668,0.5731,1.8667,0,929,40.4846,4.8176
3,8,3,0.1,3,0,1065,-0.1859,0.6689,27.3239,-62.2127,-61.2335,4436.2214,11.2995,-2.1,0.1575,2.2696,0.5425,1.9718,0,1005,40.4846,4.8176
3,8,3,0.1,3,0.5,1065,-0.1859,0.6689,27.3239,-62.2127,-61.2335,4436.2214,11.2995,-2.1,0.1575,2.2696,0.5425,1.9718,0,1005,40.4846,4.8176
