n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
2,5,3,0.1,1.5,0.5,1256,-0.2128,0.5991,31.0510,-73.4624,-73.1741,5115.2420,11.2303,-3.282,0.1764,2.1336,0.6398,4.2994,0,1117,38.7729,5.0423
2,5,3,0.1,2,0,1204,-0.2318,0.5885,28.0731,-74.6814,-74.5433,4873.6016,11.5935,-3.18,0.1792,2.0792,0.6133,4.4850,0,1184,38.7729,5.0423
2,5,3,0.1,2,0.5,1204,-0.2318,0.5885,28.0731,-74.6814,-74.5433,4873.6016,11.5935,-3.18,0.1792,2.0792,0.6133,4.4850,0,1184,38.7729,5.0423
2,5,3,0.1,3,0,1150,-0.2124,0.6290,26.0870,-69.8004,-69.6358,4994.3277,12.0996,-2.455,0.1833,1.9925,0.5858,4.6957,0,1254,38.7729,5.0423
2,5,3,0.1,3,0.5,1150,-0.2124,0.6290,26.0870,-69.8004,-69.6358,4994.3277,12.0996,-2.455,0.1833,1.9925,0.5858,4.6957,0,1254,38.7729,5.0423
2,8,1.5,0,1.5,0,3047,-0.4209,0.4635,29.6029,-99.5783,-99.5764,6381.4014,11.8876,-8.436,0.3422,1.0745,1.5522,25.5989,0,1758,38.4604,6.5008
2,8,1.5,0,1.5,0.5,3047,-0.4209,0.4635,29.6029,-99.5783,-99.5764,6381.4014,11.8876,-8.436,0.3422,1.0745,1.5522,25.5989,0,1758,38.4604,6.5008
2,8,1.5,0,2,0,2928,-0.4282,0.4852,25.8880,-99.5344,-99.5311,6346.0836,12.6807,-7.832,0.3458,1.0642,1.4916,26.2295,0,1919,38.4604,6.5008
2,8,1.5,0,2,0.5,2928,-0.4282,0.4852,25.8880,-99.5344,-99.5311,6346.0836,12.6807,-7.832,0.3458,1.0642,1.4916,26.2295,0,1919,38.4604,6.5008
2,8,1.5,0,3,0,2788,-0.4328,0.5121,23.3142,-99.4059,-99.3987,6636.2085,13.8649,-6.626,0.3506,1.0515,1.4203,26.9727,0,2142,38.4604,6.5008
2,8,1.5,0,3,0.5,2788,-0.4328,0.5121,23.3142,-99.4059,-99.3987,6636.2085,13.8649,-6.626,0.3506,1.0515,1.4203,26.9727,0,2142,38.4604,6.5008
2,8,1.5,0.1,1.5,0,2857,-0.4101,0.4704,30.2065,-99.3666,-99.3608,6278.8620,12.0370,-8.036,0.3301,1.1086,1.4554,23.6262,0,1582,38.4604,6.5008
2,8,1.5,0.1,1.5,0.5,2857,-0.4101,0.4704,30.2065,-99.3666,-99.3608,6278.8620,12.0370,-8.036,0.3301,1.1086,1.4554,23.6262,0,1582,38.4604,6.5008
2,8,1.5,0.1,2,0,2733,-0.4226,0.4866,26.3447,-99.3331,-99.3252,6205.0757,13.0127,-7.532,0.3336,1.0992,1.3923,24.3688,0,1751,38.4604,6.5008
2,8,1.5,0.1,2,0.5,2733,-0.4226,0.4866,26.3447,-99.3331,-99.3252,6205.0757,13.0127,-7.532,0.3336,1.0992,1.3923,24.3688,0,1751,38.4604,6.5008
2,8,1.5,0.1,3,0,2613,-0.4193,0.5279,23.8041,-99.1205,-99.1058,6675.6958,14.1637,-6.248,0.3380,1.0827,1.3311,24.8756,0,1947,38.4604,6.5008
2,8,1.5,0.1,3,0.5,2613,-0.4193,0.5279,23.8041,-99.1205,-99.1058,6675.6958,14.1637,-6.248,0.3380,1.0827,1.3311,24.8756,0,1947,38.4604,6.5008
2,8,2,0,1.5,0,2271,-0.3613,0.4530,28.3135,-97.7576,-97.7533,5835.8928,11.1405,-6.944,0.2695,1.3607,1.1569,15.0594,0,1528,39.1961,6.2725
2,8,2,0,1.5,0.5,2271,-0.3613,0.4530,28.3135,-97.7576,-97.7533,5835.8928,11.1405,-6.944,0.2695,1.3607,1.1569,15.0594,0,1528,39.1961,6.2725
2,8,2,0,2,0,2174,-0.3738,0.4654,25.1610,-97.7003,-97.6919,5800.7925,11.7371,-6.459,0.2731,1.3427,1.1075,15.3634,0,1656,39.1961,6.2725
2,8,2,0,2,0.5,2174,-0.3738,0.4654,25.1610,-97.7003,-97.6919,5800.7925,11.7371,-6.459,0.2731,1.3427,1.1075,15.3634,0,1656,39.1961,6.2725
2,8,2,0,3,0,2103,-0.3816,0.4748,22.6819,-97.5182,-97.5128,5777.8622,12.4813,-5.82,0.2763,1.3279,1.0713,15.7870,0,1763,39.1961,6.2725
2,8,2,0,3,0.5,2103,-0.3816,0.4748,22.6819,-97.5182,-97.5128,5777.8622,12.4813,-5.82,0.2763,1.3279,1.0713,15.7870,0,1763,39.1961,6.2725
2,8,2,0.1,1.5,0,2141,-0.3630,0.4365,28.3979,-97.3330,-97.3279,5334.3253,11.2204,-6.837,0.2595,1.4016,1.0907,13.9187,0,1373,39.1961,6.2725
2,8,2,0.1,1.5,0.5,2141,-0.3630,0.4365,28.3979,-97.3330,-97.3279,5334.3253,11.2204,-6.837,0.2595,1.4016,1.0907,13.9187,0,1373,39.1961,6.2725
