n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
2,5,2,0.1,2,0.5,1560,-0.5623,0.4362,25.0641,-95.3021,-95.1810,8093.4545,11.7923,-7.718,0.5053,0.7122,1.1668,46.4744,0,1228,38.4529,7.9843
2,5,2,0.1,3,0,1490,-0.5706,0.4672,22.2819,-94.3647,-94.3564,8356.2933,12.7657,-6.777,0.5162,0.6914,1.1144,47.6510,0,1346,38.4529,7.9843
2,5,2,0.1,3,0.5,1490,-0.5706,0.4672,22.2819,-94.3647,-94.3564,8356.2933,12.7657,-6.777,0.5162,0.6914,1.1144,47.6510,0,1346,38.4529,7.9843
2,5,3,0,1.5,0,1010,-0.3763,0.4841,29.7030,-75.7899,-75.3757,6985.9486,9.6406,-4.942,0.3778,1.0158,0.7554,25.4455,0,916,40.5847,5.1885
2,5,3,0,1.5,0.5,1010,-0.3763,0.4841,29.7030,-75.7899,-75.3757,6985.9486,9.6406,-4.942,0.3778,1.0158,0.7554,25.4455,0,916,40.5847,5.1885
2,5,3,0,2,0,964,-0.4102,0.4742,25.2075,-77.2354,-76.5613,6707.5453,10.3153,-4.898,0.3853,0.9957,0.7210,26.1411,0,981,40.5847,5.1885
2,5,3,0,2,0.5,964,-0.4102,0.4742,25.2075,-77.2354,-76.5613,6707.5453,10.3153,-4.898,0.3853,0.9957,0.7210,26.1411,0,981,40.5847,5.1885
2,5,3,0,3,0,923,-0.4259,0.4653,23.0769,-77.4725,-76.7086,6454.7778,10.8462,-4.537,0.3936,0.9568,0.6904,26.9772,0,1035,40.5847,5.1885
2,5,3,0,3,0.5,923,-0.4259,0.4653,23.0769,-77.4725,-76.7086,6454.7778,10.8462,-4.537,0.3936,0.9568,0.6904,26.9772,0,1035,40.5847,5.1885
2,5,3,0.1,1.5,0,967,-0.3779,0.4917,29.7828,-74.8771,-74.1676,6836.7033,9.7546,-4.913,0.3710,1.0366,0.7233,25.0259,0,844,40.5847,5.1885
2,5,3,0.1,1.5,0.5,967,-0.3779,0.4917,29.7828,-74.8771,-74.1676,6836.7033,9.7546,-4.913,0.3710,1.0366,0.7233,25.0259,0,844,40.5847,5.1885
2,5,3,0.1,2,0,923,-0.4062,0.4851,25.6771,-75.9636,-74.8064,6575.2986,10.4104,-4.697,0.3791,1.0148,0.6904,25.6771,0,903,40.5847,5.1885
2,5,3,0.1,2,0.5,923,-0.4062,0.4851,25.6771,-75.9636,-74.8064,6575.2986,10.4104,-4.697,0.3791,1.0148,0.6904,25.6771,0,903,40.5847,5.1885
2,5,3,0.1,3,0,881,-0.4335,0.4572,23.4960,-76.9657,-75.9579,6186.9032,10.8740,-4.562,0.3886,0.9705,0.6589,26.6742,0,955,40.5847,5.1885
2,5,3,0.1,3,0.5,881,-0.4335,0.4572,23.4960,-76.9657,-75.9579,6186.9032,10.8740,-4.562,0.3886,0.9705,0.6589,26.6742,0,955,40.5847,5.1885
2,8,1.5,0,1.5,0,2114,-0.6883,0.3785,28.3822,-98.6728,-98.6728,9332.5373,11.4103,-10.386,0.6381,0.5640,1.5812,60.4541,0,1363,39.4970,5.9686
2,8,1.5,0,1.5,0.5,2114,-0.6883,0.3785,28.3822,-98.6728,-98.6728,9332.5373,11.4103,-10.386,0.6381,0.5640,1.5812,60.4541,0,1363,39.4970,5.9686
2,8,1.5,0,2,0,2035,-0.7020,0.4027,24.3735,-98.5746,-98.5746,9181.2171,12.2616,-9.598,0.6438,0.5566,1.5221,60.9828,0,1480,39.4970,5.9686
2,8,1.5,0,2,0.5,2035,-0.7020,0.4027,24.3735,-98.5746,-98.5746,9181.2171,12.2616,-9.598,0.6438,0.5566,1.5221,60.9828,0,1480,39.4970,5.9686
2,8,1.5,0,3,0,1947,-0.7262,0.4022,20.8012,-98.4211,-98.4211,8710.3089,13.4397,-8.863,0.6510,0.5453,1.4562,61.8901,0,1622,39.4970,5.9686
2,8,1.5,0,3,0.5,1947,-0.7262,0.4022,20.8012,-98.4211,-98.4211,8710.3089,13.4397,-8.863,0.6510,0.5453,1.4562,61.8901,0,1622,39.4970,5.9686
2,8,1.5,0.1,1.5,0,2025,-0.6857,0.3849,28.1975,-98.5340,-98.5340,9111.9451,11.5643,-10.064,0.6205,0.5785,1.5146,58.8148,0,1236,39.4970,5.9686
2,8,1.5,0.1,1.5,0.5,2025,-0.6857,0.3849,28.1975,-98.5340,-98.5340,9111.9451,11.5643,-10.064,0.6205,0.5785,1.5146,58.8148,0,1236,39.4970,5.9686
